"offset [um]","PinCount []","Freq [GHz]","dB(St(VCC_moving_T1,VCC_moving_T1)) []"
-100,1,37.8,-3.90000996007247
-100,1,37.9,-3.61168476870154
-100,1,38,-3.33754472538289
-100,1,38.1,-3.07685353975121
-100,1,38.2,-2.84482773612728
-100,1,38.3,-2.62176341258888
-100,1,38.4,-2.39875976158232
-100,1,38.5,-2.19268623139369
-100,1,38.6,-2.00046821387308
-100,1,38.7,-1.82102111201592
-100,1,38.8,-1.65369569715591
-100,1,38.9,-1.49796478077443
-100,1,39,-1.35334320574856
-100,1,39.1,-1.21936319885274
-100,1,39.2,-1.09556661735235
-100,1,39.3,-0.981503459016251
-100,1,39.4,-0.876733205482884
-100,1,39.5,-0.780827932518872
-100,1,39.6,-0.693377240453171
-100,1,39.7,-0.613996098344873
-100,1,39.8,-0.542338522551979
-100,1,39.9,-0.478124326773738
-100,1,40,-0.421197980624358
-100,2,0.1,-4.1073290712541
-100,2,0.2,-4.11000429939757
-100,2,0.3,-4.10865598966755
-100,2,0.4,-4.10373526047774
-100,2,0.5,-4.09509186231795
-100,2,0.6,-4.08233853946596
-100,2,0.7,-4.0649735190085
-100,2,0.8,-4.04241311408229
-100,2,0.9,-4.01400934212452
-100,2,1,-3.97906851065209
-100,2,1.1,-3.93687385261884
-100,2,1.2,-3.88671294175966
-100,2,1.3,-3.8279099413618
-100,2,1.4,-3.75986210298267
-100,2,1.5,-3.6820791954304
-100,2,1.6,-3.59422375708723
-100,2,1.7,-3.49614936348196
-100,2,1.8,-3.387933602129
-100,2,1.9,-3.2699023134849
-100,2,2,-3.14264196772116
-100,2,2.1,-3.00699785555205
-100,2,2.2,-2.86405700747536
-100,2,2.3,-2.715116261036
-100,2,2.4,-2.56163744173328
-100,2,2.5,-2.40519296746561
-100,2,2.6,-2.24740610386431
-100,2,2.7,-2.08989047089361
-100,2,2.8,-1.9341932081982
-100,2,2.9,-1.78174551008259
-100,2,3,-1.63382321932971
-100,2,3.1,-1.49151897276117
-100,2,3.2,-1.35572622289865
-100,2,3.3,-1.22713444536041
-100,2,3.4,-1.10623407789303
-100,2,3.5,-0.993329259066144
-100,2,3.6,-0.888556234224786
-100,2,3.7,-0.791905331719253
-100,2,3.8,-0.703244622132181
-100,2,3.9,-0.622343689371801
-100,2,4,-0.54889631074449
-100,2,4.1,-0.482541205463911
-100,2,4.2,-0.422880343766919
-100,2,4.3,-0.369494582937108
-100,2,4.4,-0.321956611041124
-100,2,4.5,-0.279841331896037
-100,2,4.6,-0.242733922555025
-100,2,4.7,-0.21023584910853
-100,2,4.8,-0.18196914614383
-100,2,4.9,-0.157579260953877
-100,2,5,-0.136736743478745
-100,2,5.1,-0.119138033901494
-100,2,5.2,-0.104505566719638
-100,2,5.3,-0.0925873765464668
-100,2,5.4,-0.083156359208971
-100,2,5.5,-0.0760093131805589
-100,2,5.6,-0.070965861652188
-100,2,5.7,-0.0678673348920479
-100,2,5.8,-0.0665756758037454
-100,2,5.9,-0.0669724185060155
-100,2,6,-0.0689577800970288
-100,2,6.1,-0.072449899081462
-100,2,6.2,-0.0773842501624318
-100,2,6.3,-0.0837132638318288
-100,2,6.4,-0.0914061806344817
-100,2,6.5,-0.100449173977858
-100,2,6.6,-0.110845782408498
-100,2,6.7,-0.122617702796899
-100,2,6.8,-0.135806010545693
-100,2,6.9,-0.150472893539721
-100,2,7,-0.166704014135224
-100,2,7.1,-0.184611651711812
-100,2,7.2,-0.204338830455505
-100,2,7.3,-0.226064709396892
-100,2,7.4,-0.250011613399352
-100,2,7.5,-0.27645422731541
-100,2,7.6,-0.305731682987901
-100,2,7.7,-0.338263569917508
-100,2,7.8,-0.374571349231979
-100,2,7.9,-0.415307325222479
-100,2,8,-0.461294368954243
-100,2,8.1,-0.513581221253509
-100,2,8.2,-0.573520826708204
-100,2,8.3,-0.642883481335108
-100,2,8.4,-0.724023925419054
-100,2,8.5,-0.820134400705061
-100,2,8.6,-0.935639132549606
-100,2,8.7,-1.07683018213261
-100,2,8.8,-1.25293328968448
-100,2,8.9,-1.47797967243062
-100,2,9,-1.77428414690096
-100,2,9.1,-2.1793769916721
-100,2,9.2,-2.76110923059543
-100,2,9.3,-3.65464713298288
-100,2,9.4,-5.16795200988861
-100,2,9.5,-8.12471479734949
-100,2,9.6,-12.8265840110727
-100,2,9.7,-6.77418360326373
-100,2,9.8,-5.33015578201983
-100,2,9.9,-6.01224299107501
-100,2,10,-4.19596324792874
-100,2,10.1,-2.37456483976239
-100,2,10.2,-1.32817899718866
-100,2,10.3,-0.809373518006164
-100,2,10.4,-0.613158382374079
-100,2,10.5,-0.649671065933675
-100,2,10.6,-0.91623720114013
-100,2,10.7,-1.49534158559544
-100,2,10.8,-2.5811888834791
-100,2,10.9,-4.45801644595505
-100,2,11,-6.8782144193284
-100,2,11.1,-7.31573303881885
-100,2,11.2,-5.3941144282529
-100,2,11.3,-3.66281385433467
-100,2,11.4,-2.56124454984598
-100,2,11.5,-1.88849260065113
-100,2,11.6,-1.47972705080868
-100,2,11.7,-1.24932715444274
-100,2,11.8,-1.18200235164477
-100,2,11.9,-1.40259336455803
-100,2,12,-2.28244949611247
-100,2,12.1,-0.766467512568869
-100,2,12.2,-0.327666481042287
-100,2,12.3,-0.268939240369387
-100,2,12.4,-0.26211897611455
-100,2,12.5,-0.272781530630644
-100,2,12.6,-0.297071989168718
-100,2,12.7,-0.337228934692978
-100,2,12.8,-0.398897863496722
-100,2,12.9,-0.492202476733924
-100,2,13,-0.634864182451708
-100,2,13.1,-0.857785229045507
-100,2,13.2,-1.21143837914682
-100,2,13.3,-1.75251736926546
-100,2,13.4,-2.41470040904178
-100,2,13.5,-2.72331356429772
-100,2,13.6,-2.28997289541568
-100,2,13.7,-1.61187279264889
-100,2,13.8,-1.09972843966494
-100,2,13.9,-0.776841291468199
-100,2,14,-0.578296201077142
-100,2,14.1,-0.453998675805662
-100,2,14.2,-0.374300619968585
-100,2,14.3,-0.322324692271629
-100,2,14.4,-0.288300168273838
-100,2,14.5,-0.266386802917521
-100,2,14.6,-0.252972394657022
-100,2,14.7,-0.24575062612144
-100,2,14.8,-0.24320764259314
-100,2,14.9,-0.244326926639419
-100,2,15,-0.248414196361857
-100,2,15.1,-0.254990408346477
-100,2,15.2,-0.263724633487019
-100,2,15.3,-0.274390995208823
-100,2,15.4,-0.286840568872021
-100,2,15.5,-0.300982881041247
-100,2,15.6,-0.316773811205663
-100,2,15.7,-0.334208027836541
-100,2,15.8,-0.353315026440717
-100,2,15.9,-0.374158750497419
-100,2,16,-0.396842267222128
-100,2,16.1,-0.421522731552558
-100,2,16.2,-0.448454227607477
-100,2,16.3,-0.478124626655703
-100,2,16.4,-0.511697687625433
-100,2,16.5,-0.541677673117281
-100,2,16.6,-0.560957758251308
-100,2,16.7,-0.603464803577577
-100,2,16.8,-0.646095764803918
-100,2,16.9,-0.690179119301512
-100,2,17,-0.735313950104901
-100,2,17.1,-0.778806427958577
-100,2,17.2,-0.811657192661359
-100,2,17.3,-0.811673116139707
-100,2,17.4,-1.28316601493616
-100,2,17.5,-1.35267117142211
-100,2,17.6,-1.40687150496023
-100,2,17.7,-1.51443139012416
-100,2,17.8,-1.6589528592428
-100,2,17.9,-1.84052901427419
-100,2,18,-2.06626064115616
-100,2,18.1,-2.34899366427381
-100,2,18.2,-2.70892608164049
-100,2,18.3,-3.17750557808726
-100,2,18.4,-3.80478200396026
-100,2,18.5,-4.67309290460401
-100,2,18.6,-5.92258730973468
-100,2,18.7,-7.79341877737514
-100,2,18.8,-10.6085775081875
-100,2,18.9,-13.5118345426458
-100,2,19,-11.4869220473281
-100,2,19.1,-7.47576399334144
-100,2,19.2,-4.67520952544215
-100,2,19.3,-2.93957516064094
-100,2,19.4,-1.89513702178413
-100,2,19.5,-1.27779307031561
-100,2,19.6,-0.922606784502068
-100,2,19.7,-0.731966088351002
-100,2,19.8,-0.650233747218538
-100,2,19.9,-0.647622608561908
-100,2,20,-0.711352186013449
-100,2,20.1,-0.841959972927155
-100,2,20.2,-1.05366161173387
-100,2,20.3,-1.37847674866598
-100,2,20.4,-1.8721284806881
-100,2,20.5,-2.60350855986907
-100,2,20.6,-3.53430911753233
-100,2,20.7,-4.13528197581486
-100,2,20.8,-3.65081786868437
-100,2,20.9,-2.603353339328
-100,2,21,-1.76922073510893
-100,2,21.1,-1.26019140890191
-100,2,21.2,-0.973472792679394
-100,2,21.3,-0.819807579702685
-100,2,21.4,-0.746497594210275
-100,2,21.5,-0.725016860285791
-100,2,21.6,-0.740696140326739
-100,2,21.7,-0.787113745790308
-100,2,21.8,-0.863575295369656
-100,2,21.9,-0.974589355624234
-100,2,22,-1.13109809430844
-100,2,22.1,-1.35412386647792
-100,2,22.2,-1.6829358273025
-100,2,22.3,-2.1928095853092
-100,2,22.4,-3.03284056858804
-100,2,22.5,-4.48935068242116
-100,2,22.6,-6.87646908283654
-100,2,22.7,-8.5493191792673
-100,2,22.8,-6.38411035604286
-100,2,22.9,-4.12894759617522
-100,2,23,-3.05189244987974
-100,2,23.1,-2.89387178068119
-100,2,23.2,-3.87285238085099
-100,2,23.3,-7.91233532237433
-100,2,23.4,-13.0746933623654
-100,2,23.5,-5.23431099102921
-100,2,23.6,-2.75791492296072
-100,2,23.7,-1.83041710822901
-100,2,23.8,-1.40400830847381
-100,2,23.9,-1.17942135583771
-100,2,24,-1.05098361822339
-100,2,24.1,-0.974583064576353
-100,2,24.2,-0.929407319624494
-100,2,24.3,-0.904773052059616
-100,2,24.4,-0.894829472860908
-100,2,24.5,-0.895505606861685
-100,2,24.6,-0.897782495517176
-100,2,24.7,-0.854024842994946
-100,2,24.8,-0.97275553428834
-100,2,24.9,-1.75421392402636
-100,2,25,-4.41984312825879
-100,2,25.1,-2.02353468220207
-100,2,25.2,-1.68441747176996
-100,2,25.3,-1.88814988557392
-100,2,25.4,-2.08147827360653
-100,2,25.5,-2.70644001606074
-100,2,25.6,-5.88825218172552
-100,2,25.7,-15.5974977575042
-100,2,25.8,-8.18723708207838
-100,2,25.9,-5.84126928291139
-100,2,26,-2.28117857811912
-100,2,26.1,-2.12131313242105
-100,2,26.2,-5.01818223149293
-100,2,26.3,-2.03907779914453
-100,2,26.4,-1.29525795821477
-100,2,26.5,-1.4197257687538
-100,2,26.6,-2.09106261106477
-100,2,26.7,-4.41000362884288
-100,2,26.8,-9.00456765730037
-100,2,26.9,-4.64562284021573
-100,2,27,-2.01594266239554
-100,2,27.1,-1.2915295874653
-100,2,27.2,-1.03821461661948
-100,2,27.3,-0.931801696767931
-100,2,27.4,-0.882676859857283
-100,2,27.5,-0.859792331537772
-100,2,27.6,-0.850424177005689
-100,2,27.7,-0.8486747827507
-100,2,27.8,-0.851546574203602
-100,2,27.9,-0.857404866979659
-100,2,28,-0.865308565636203
-100,2,28.1,-0.874693034510402
-100,2,28.2,-0.88520917430417
-100,2,28.3,-0.896637021875147
-100,2,28.4,-0.908837134189019
-100,2,28.5,-0.921722147866447
-100,2,28.6,-0.935239609052825
-100,2,28.7,-0.94936136147449
-100,2,28.8,-0.964076904030693
-100,2,28.9,-0.979389256091829
-100,2,29,-0.995312493930567
-100,2,29.1,-1.0118704906908
-100,2,29.2,-1.02909662805502
-100,2,29.3,-1.04703442503012
-100,2,29.4,-1.06573919592597
-100,2,29.5,-1.08528105521745
-100,2,29.6,-1.10574989844472
-100,2,29.7,-1.1272635277005
-100,2,29.8,-1.14998110433197
-100,2,29.9,-1.17412615311834
-100,2,30,-1.20002772785843
-100,2,30.1,-1.22819849004403
-100,2,30.2,-1.25949401708307
-100,2,30.3,-1.29546922512601
-100,2,30.4,-1.33927573264682
-100,2,30.5,-1.3982927450912
-100,2,30.6,-1.49336014073459
-100,2,30.7,-1.68866040620522
-100,2,30.8,-1.72775031552927
-100,2,30.9,-1.35249686812113
-100,2,31,-1.34261310271941
-100,2,31.1,-1.38043821664942
-100,2,31.2,-1.4217667386677
-100,2,31.3,-1.4625091543609
-100,2,31.4,-1.50268062941163
-100,2,31.5,-1.5426900575659
-100,2,31.6,-1.58287410430237
-100,2,31.7,-1.62345711357771
-100,2,31.8,-1.66456502283358
-100,2,31.9,-1.70623564745829
-100,2,32,-1.74841582285922
-100,2,32.1,-1.79094142742732
-100,2,32.2,-1.8334923239517
-100,2,32.3,-1.8755036851129
-100,2,32.4,-1.91599091512663
-100,2,32.5,-1.9531840617166
-100,2,32.6,-1.9836942662776
-100,2,32.7,-2.00038848559095
-100,2,32.8,-1.9864586381924
-100,2,32.9,-1.91386922993831
-100,2,33,-14.291722960731
-100,2,33.1,-3.4973323360496
-100,2,33.2,-3.0392433063564
-100,2,33.3,-3.14929787920452
-100,2,33.4,-5.18388013580502
-100,2,33.5,-2.95694760385674
-100,2,33.6,-2.96907945745396
-100,2,33.7,-3.02645354833664
-100,2,33.8,-3.09540599691503
-100,2,33.9,-3.17028127197726
-100,2,34,-3.24903842825367
-100,2,34.1,-3.33055172451421
-100,2,34.2,-3.41401507809151
-100,2,34.3,-3.49874728888968
-100,2,34.4,-3.58411011089377
-100,2,34.5,-3.66946801691212
-100,2,34.6,-3.75416700016614
-100,2,34.7,-3.83752383951191
-100,2,34.8,-3.91882220040131
-100,2,34.9,-3.99731392568298
-100,2,35,-4.0722247162833
-100,2,35.1,-4.14276374015549
-100,2,35.2,-4.20813678422983
-100,2,35.3,-4.26756248888358
-100,2,35.4,-4.32029103948708
-100,2,35.5,-4.36562448105776
-100,2,35.6,-4.40293761235214
-100,2,35.7,-4.43169824785402
-100,2,35.8,-4.45148554895079
-100,2,35.9,-4.4620051512328
-100,2,36,-4.46309996875813
-100,2,36.1,-4.45475583540378
-100,2,36.2,-4.43710152349001
-100,2,36.3,-4.41040311722201
-100,2,36.4,-4.37505316162993
-100,2,36.5,-4.33155540480815
-100,2,36.6,-4.28050626692981
-100,2,36.7,-4.22257440395244
-100,2,36.8,-4.15847997422644
-100,2,36.9,-4.0889759265318
-100,2,37,-4.01483799953283
-100,2,37.1,-3.93690947653252
-100,2,37.2,-3.85580039107768
-100,2,37.3,-3.77203687962203
-100,2,37.4,-3.68691413374896
-100,2,37.5,-3.60131494989295
-100,2,37.6,-3.51688878685654
-100,2,37.7,-3.43734303121194
-100,2,37.8,-3.37401237359234
-100,2,37.9,-3.37624863124874
-100,2,38,-3.81700307870895
-100,2,38.1,-7.61463090538555
-100,2,38.2,-4.17557216427063
-100,2,38.3,-3.40945006750497
-100,2,38.4,-3.1474055288979
-100,2,38.5,-2.99582168156911
-100,2,38.6,-2.88369095164093
-100,2,38.7,-2.7904022763994
-100,2,38.8,-2.70809746136436
-100,2,38.9,-2.63320489251563
-100,2,39,-2.56388468974635
-100,2,39.1,-2.49909218600956
-100,2,39.2,-2.43818356955503
-100,2,39.3,-2.38073149805332
-100,2,39.4,-2.32643130053876
-100,2,39.5,-2.27504947236055
-100,2,39.6,-2.22639283927017
-100,2,39.7,-2.18028758569643
-100,2,39.8,-2.13656172011267
-100,2,39.9,-2.09502566824351
-100,2,40,-2.05544411000102
-100,4,0.1,-4.11027748806786
-100,4,0.2,-4.11668002590797
-100,4,0.3,-4.12101810250544
-100,4,0.4,-4.12379624443979
-100,4,0.5,-4.12487649212113
-100,4,0.6,-4.12386393295178
-100,4,0.7,-4.12023337943595
-100,4,0.8,-4.11335977449029
-100,4,0.9,-4.1025315082633
-100,4,1,-4.08696394740273
-100,4,1.1,-4.06581694669249
-100,4,1.2,-4.03821766781478
-100,4,1.3,-4.00328936454987
-100,4,1.4,-3.96018618158655
-100,4,1.5,-3.90813323742472
-100,4,1.6,-3.84647034651009
-100,4,1.7,-3.77469679495254
-100,4,1.8,-3.69251376162109
-100,4,1.9,-3.5998604587593
-100,4,2,-3.49694002171926
-100,4,2.1,-3.38423172038805
-100,4,2.2,-3.26248719869266
-100,4,2.3,-3.13271004741686
-100,4,2.4,-2.99611982199403
-100,4,2.5,-2.85410333473039
-100,4,2.6,-2.70815736332567
-100,4,2.7,-2.55982763410072
-100,4,2.8,-2.41064896986184
-100,4,2.9,-2.26209090941551
-100,4,3,-2.11551207992445
-100,4,3.1,-1.97212534736074
-100,4,3.2,-1.83297450563937
-100,4,3.3,-1.6989221595021
-100,4,3.4,-1.57064761456558
-100,4,3.5,-1.4486530485931
-100,4,3.6,-1.33327599082771
-100,4,3.7,-1.22470612613999
-100,4,3.8,-1.12300460869776
-100,4,3.9,-1.02812434505336
-100,4,4,-0.939930031254941
-100,4,4.1,-0.858217057016948
-100,4,4.2,-0.782728691566575
-100,4,4.3,-0.713171220549747
-100,4,4.4,-0.649226907058106
-100,4,4.5,-0.590564799334761
-100,4,4.6,-0.536849512090616
-100,4,4.7,-0.487748170726082
-100,4,4.8,-0.442935741766429
-100,4,4.9,-0.402098981779211
-100,4,5,-0.364939231176876
-100,4,5.1,-0.331174263054056
-100,4,5.2,-0.300539375384983
-100,4,5.3,-0.272787890555726
-100,4,5.4,-0.247691201755983
-100,4,5.5,-0.22503848266897
-100,4,5.6,-0.204636155866129
-100,4,5.7,-0.186307196695248
-100,4,5.8,-0.169890333813311
-100,4,5.9,-0.155239193811208
-100,4,6,-0.142221426552657
-100,4,6.1,-0.13071783889199
-100,4,6.2,-0.120621556986246
-100,4,6.3,-0.111837232080263
-100,4,6.4,-0.104280299845424
-100,4,6.5,-0.0978763002179219
-100,4,6.6,-0.0925602619429773
-100,4,6.7,-0.0882761541132937
-100,4,6.8,-0.0849764055193136
-100,4,6.9,-0.0826214914715213
-100,4,7,-0.0811795867865773
-100,4,7.1,-0.0806262826727337
-100,4,7.2,-0.0809443641945239
-100,4,7.3,-0.0821236434937906
-100,4,7.4,-0.0841608418224704
-100,4,7.5,-0.087059510045494
-100,4,7.6,-0.090829972163872
-100,4,7.7,-0.0954892681526425
-100,4,7.8,-0.101061059401137
-100,4,7.9,-0.107575439327008
-100,4,8,-0.115068557880836
-100,4,8.1,-0.123581913205234
-100,4,8.2,-0.133161070009701
-100,4,8.3,-0.143853402354671
-100,4,8.4,-0.15570416875019
-100,4,8.5,-0.168749687139254
-100,4,8.6,-0.183005318381151
-100,4,8.7,-0.198443758665674
-100,4,8.8,-0.214954183530848
-100,4,8.9,-0.232260607898859
-100,4,9,-0.249744547225268
-100,4,9.1,-0.266014454856953
-100,4,9.2,-0.277710775096865
-100,4,9.3,-0.275908923604788
-100,4,9.4,-0.243198535045269
-100,4,9.5,-0.264495827119739
-100,4,9.6,-0.385110870503476
-100,4,9.7,-0.545890944864799
-100,4,9.8,-2.03767719874642
-100,4,9.9,-4.27840510716592
-100,4,10,-2.35995552719556
-100,4,10.1,-1.95864718357672
-100,4,10.2,-1.91138408840633
-100,4,10.3,-2.00244358281064
-100,4,10.4,-2.18044395302049
-100,4,10.5,-2.43511495125786
-100,4,10.6,-2.77298301655771
-100,4,10.7,-3.21237909169142
-100,4,10.8,-3.78477732790165
-100,4,10.9,-4.54027247843018
-100,4,11,-5.55697354372797
-100,4,11.1,-6.94712053115637
-100,4,11.2,-8.78654126419629
-100,4,11.3,-10.4744289741471
-100,4,11.4,-9.4438626984914
-100,4,11.5,-5.97908194054524
-100,4,11.6,-3.08848681288178
-100,4,11.7,-1.5967059883824
-100,4,11.8,-1.24737702510417
-100,4,11.9,-1.54602364082462
-100,4,12,-2.12127197266391
-100,4,12.1,-2.76020166988499
-100,4,12.2,-3.34536495405893
-100,4,12.3,-3.81390180511609
-100,4,12.4,-4.14243503506053
-100,4,12.5,-4.33963303813899
-100,4,12.6,-4.43690952309051
-100,4,12.7,-4.47828229810045
-100,4,12.8,-4.51471738620713
-100,4,12.9,-4.60780422119227
-100,4,13,-4.84913517785399
-100,4,13.1,-5.40897993534714
-100,4,13.2,-6.55286950855279
-100,4,13.3,-7.04334386647173
-100,4,13.4,-3.74903075845133
-100,4,13.5,-1.88305379189642
-100,4,13.6,-1.38012462778939
-100,4,13.7,-1.2298015993364
-100,4,13.8,-1.16368554214538
-100,4,13.9,-1.11829014643958
-100,4,14,-1.0777552660547
-100,4,14.1,-1.03826121891182
-100,4,14.2,-0.999204171670575
-100,4,14.3,-0.960787607136339
-100,4,14.4,-0.923337559856343
-100,4,14.5,-0.887119926423566
-100,4,14.6,-0.852308489516833
-100,4,14.7,-0.818995781221485
-100,4,14.8,-0.787212935295031
-100,4,14.9,-0.756948439304601
-100,4,15,-0.728163493512931
-100,4,15.1,-0.700804196343101
-100,4,15.2,-0.674811557692346
-100,4,15.3,-0.650130662533534
-100,4,15.4,-0.626720732323239
-100,4,15.5,-0.604568853347069
-100,4,15.6,-0.583712713120066
-100,4,15.7,-0.564284399153893
-100,4,15.8,-0.546606311339025
-100,4,15.9,-0.531430772954588
-100,4,16,-0.520641224616664
-100,4,16.1,-0.519785953939222
-100,4,16.2,-0.55057331200703
-100,4,16.3,-0.754428963586657
-100,4,16.4,-2.49557118127937
-100,4,16.5,-1.04768318126968
-100,4,16.6,-0.66494724790527
-100,4,16.7,-0.587279360388904
-100,4,16.8,-0.579066177402468
-100,4,16.9,-0.60891362708848
-100,4,17,-0.676394570710087
-100,4,17.1,-0.791867589018386
-100,4,17.2,-0.972752070268572
-100,4,17.3,-1.24147500824211
-100,4,17.4,-1.6211867314753
-100,4,17.5,-2.12835426154564
-100,4,17.6,-2.76572004029336
-100,4,17.7,-3.52002078898442
-100,4,17.8,-4.34735878763689
-100,4,17.9,-5.06598751302526
-100,4,18,-5.11933182023563
-100,4,18.1,-4.0236824094654
-100,4,18.2,-2.53069548080756
-100,4,18.3,-1.49167933586813
-100,4,18.4,-0.952566605090533
-100,4,18.5,-0.703604314140542
-100,4,18.6,-0.594749697142791
-100,4,18.7,-0.550694113901644
-100,4,18.8,-0.537005872209088
-100,4,18.9,-0.538418398293279
-100,4,19,-0.548605707142447
-100,4,19.1,-0.565844313905987
-100,4,19.2,-0.591589678164585
-100,4,19.3,-0.631069855932504
-100,4,19.4,-0.696925615402186
-100,4,19.5,-0.821697945857494
-100,4,19.6,-1.1075287753991
-100,4,19.7,-2.00472477083299
-100,4,19.8,-7.06007043632992
-100,4,19.9,-6.51591331128248
-100,4,20,-1.88502541203504
-100,4,20.1,-1.05159474951643
-100,4,20.2,-0.787069189796895
-100,4,20.3,-0.673417067847534
-100,4,20.4,-0.615328155970759
-100,4,20.5,-0.582556798923564
-100,4,20.6,-0.563532990799236
-100,4,20.7,-0.553679944103765
-100,4,20.8,-0.552073693375168
-100,4,20.9,-0.561205598494844
-100,4,21,-0.589706067881961
-100,4,21.1,-0.662768944953289
-100,4,21.2,-0.864503935236966
-100,4,21.3,-1.56849405627777
-100,4,21.4,-5.42253238516025
-100,4,21.5,-12.2232303069364
-100,4,21.6,-3.46828905776701
-100,4,21.7,-1.96334030812427
-100,4,21.8,-1.46347265167027
-100,4,21.9,-1.24469644189369
-100,4,22,-1.13813157028323
-100,4,22.1,-1.0894459638333
-100,4,22.2,-1.07895273394839
-100,4,22.3,-1.10182352367939
-100,4,22.4,-1.16412166151558
-100,4,22.5,-1.28803702570409
-100,4,22.6,-1.53590881351734
-100,4,22.7,-2.11374296832542
-100,4,22.8,-4.02454741875911
-100,4,22.9,-15.7703036798359
-100,4,23,-3.03965575710844
-100,4,23.1,-1.13588175753173
-100,4,23.2,-0.810630040763575
-100,4,23.3,-0.764345551431224
-100,4,23.4,-0.817383722940905
-100,4,23.5,-0.964053169269518
-100,4,23.6,-1.32461715500224
-100,4,23.7,-2.59906029654732
-100,4,23.8,-7.04505595254856
-100,4,23.9,-1.55395303848509
-100,4,24,-0.732367210113232
-100,4,24.1,-0.610650953789417
-100,4,24.2,-0.616134468198001
-100,4,24.3,-0.674243207544329
-100,4,24.4,-0.791321537935273
-100,4,24.5,-1.04356583163883
-100,4,24.6,-1.79348801088923
-100,4,24.7,-3.63429822959548
-100,4,24.8,-1.63381591852852
-100,4,24.9,-2.07050820511157
-100,4,25,-0.978997737241338
-100,4,25.1,-0.669350531625983
-100,4,25.2,-0.792335261948105
-100,4,25.3,-1.21003573294003
-100,4,25.4,-2.91690252517351
-100,4,25.5,-6.3417548874259
-100,4,25.6,-1.06721050051564
-100,4,25.7,-0.601724747277936
-100,4,25.8,-0.729433275524384
-100,4,25.9,-1.3631072503837
-100,4,26,-6.80455304917521
-100,4,26.1,-3.05234345353921
